work_year,experience_level,employment_type,job_title,salary,salary_currency,company_location,company_size
2021,Senior,Full-Time,Data Science Manager,240000,United States Dollar,United States,Large
2021,Mid,Full-Time,Data Analyst,135000,United States Dollar,United States,Large
2021,Entry,Full-Time,Data Scientist,80000,United States Dollar,United States,Medium
2022,Senior,Full-Time,Applied Data Scientist,380000,United States Dollar,United States,Large
2022,Mid,Full-Time,Data Scientist,115000,Swiss Franc,Switzerland,Large
2022,Senior,Full-Time,Applied Data Scientist,177000,United States Dollar,United States,Large
2022,Mid,Full-Time,Data Engineer,62000,Euro,France,Medium
2022,Mid,Full-Time,Data Scientist,48000,United States Dollar,United States,Small
2022,Entry,Full-Time,Data Analytics Engineer,20000,United States Dollar,Pakistan,Medium
2021,Senior,Full-Time,Principal Data Scientist,220000,United States Dollar,United States,Large
2021,Mid,Full-Time,ML Engineer,8500000,Japanese Yen,Japan,Small
2021,Mid,Full-Time,ML Engineer,7000000,Japanese Yen,Japan,Small
2022,Entry,Full-Time,Computer Vision Software Engineer,150000,United States Dollar,Australia,Small
2021,Mid,Full-Time,Data Analyst,90000,United States Dollar,United States,Medium
2022,Mid,Freelance,Data Scientist,100000,United States Dollar,United States,Medium
2021,Entry,Full-Time,Data Scientist,100000,United States Dollar,United States,Small
2022,Entry,Part-Time,Data Scientist,100000,United States Dollar,Algeria,Medium
2022,Senior,Full-Time,Research Scientist,144000,United States Dollar,United States,Large
2022,Senior,Full-Time,Principal Data Scientist,148000,Euro,Germany,Medium
2021,Senior,Full-Time,Computer Vision Engineer,24000,United States Dollar,Brazil,Medium
2021,Mid,Full-Time,Applied Machine Learning Scientist,38400,United States Dollar,United States,Medium
2022,Entry,Full-Time,Financial Data Analyst,100000,United States Dollar,United States,Large
2021,Mid,Full-Time,Data Scientist,82500,United States Dollar,United States,Small
2021,Entry,Full-Time,Data Scientist,42000,Euro,France,Medium
2021,Senior,Full-Time,Lead Data Scientist,3000000,Indian Rupee,India,Large
2022,Entry,Full-Time,Data Engineer,120000,United States Dollar,United States,Medium
2022,Senior,Full-Time,Lead Machine Learning Engineer,80000,Euro,Germany,Medium
2021,Entry,Full-Time,Machine Learning Engineer,20000,United States Dollar,India,Small
2022,Entry,Full-Time,Computer Vision Engineer,125000,United States Dollar,United States,Medium
2021,Senior,Full-Time,Machine Learning Scientist,120000,United States Dollar,United States,Small
2021,Entry,Full-Time,Applied Data Scientist,80000,British Pound Sterling,United Kingdom,Large
2022,Entry,Full-Time,ML Engineer,20000,Euro,Portugal,Large
2021,Entry,Full-Time,Data Analyst,50000,United States Dollar,United States,Medium
2021,Senior,Full-Time,Principal Data Engineer,200000,United States Dollar,United States,Medium
2021,Mid,Full-Time,Big Data Engineer,60000,United States Dollar,Romania,Medium
2021,Mid,Full-Time,Data Engineer,200000,United States Dollar,United States,Large
2021,Entry,Full-Time,Machine Learning Developer,100000,United States Dollar,Iraq,Small
2021,Mid,Full-Time,Data Engineer,100000,United States Dollar,United States,Large
2021,Senior,Full-Time,Machine Learning Engineer,70000,Euro,Belgium,Medium
2020,Mid,Full-Time,Data Engineer,51999,Euro,Germany,Small
2021,Mid,Full-Time,Research Scientist,53000,Euro,France,Medium
2021,Mid,Full-Time,Data Engineer,60000,British Pound Sterling,United Kingdom,Large
2021,Mid,Full-Time,Data Architect,170000,United States Dollar,United States,Large
2021,Mid,Full-Time,Data Architect,150000,United States Dollar,United States,Large
2021,Entry,Full-Time,BI Data Analyst,55000,United States Dollar,United States,Small
2021,Executive,Full-Time,Director of Data Science,250000,United States Dollar,United States,Large
2021,Entry,Full-Time,Data Engineer,80000,United States Dollar,United States,Large
2020,Entry,Full-Time,Big Data Engineer,70000,United States Dollar,United States,Large
2021,Executive,Full-Time,Director of Data Science,110000,Euro,Germany,Medium
2021,Entry,Full-Time,Data Science Consultant,54000,Euro,Germany,Large
2020,Senior,Full-Time,Data Scientist,60000,Euro,United States,Large
2021,Executive,Full-Time,Head of Data Science,85000,United States Dollar,Russian Federation,Medium
2021,Executive,Full-Time,Head of Data,230000,United States Dollar,Russian Federation,Large
2021,Entry,Full-Time,Machine Learning Engineer,125000,United States Dollar,United States,Small
2021,Senior,Full-Time,Data Analytics Manager,120000,United States Dollar,United States,Medium
2020,Mid,Full-Time,Research Scientist,450000,United States Dollar,United States,Medium
2020,Mid,Full-Time,Data Analyst,41000,Euro,France,Large
2020,Mid,Full-Time,Data Engineer,65000,Euro,Austria,Large
2021,Senior,Full-Time,Data Science Engineer,159500,Canadian Dollar,Canada,Large
2021,Senior,Full-Time,Data Science Manager,144000,United States Dollar,United States,Large
2021,Mid,Full-Time,Data Scientist,95000,Canadian Dollar,Canada,Large
2021,Mid,Full-Time,Data Scientist,150000,United States Dollar,United States,Medium
2020,Mid,Full-Time,Data Science Consultant,103000,United States Dollar,United States,Large
2021,Senior,Full-Time,Data Engineer,153000,United States Dollar,United States,Large
2021,Mid,Full-Time,Data Engineer,90000,United States Dollar,United States,Large
2021,Entry,Full-Time,Data Analyst,90000,United States Dollar,United States,Small
2021,Entry,Full-Time,Data Analyst,60000,United States Dollar,United States,Small
2021,Mid,Full-Time,Data Scientist,50000,United States Dollar,Nigeria,Large
2021,Mid,Contract,ML Engineer,270000,United States Dollar,United States,Large
2021,Mid,Full-Time,Applied Data Scientist,68000,Canadian Dollar,Canada,Large
2021,Mid,Full-Time,Machine Learning Engineer,40000,Euro,Spain,Small
2021,Executive,Full-Time,Director of Data Science,130000,Euro,Poland,Large
2021,Mid,Full-Time,Data Engineer,110000,Polish Zloty,Poland,Large
2021,Mid,Full-Time,Data Analytics Engineer,110000,United States Dollar,United States,Large
2021,Entry,Full-Time,Research Scientist,60000,British Pound Sterling,United Kingdom,Large
2020,Entry,Full-Time,Machine Learning Engineer,250000,United States Dollar,United States,Large
2021,Entry,Full-Time,Data Analyst,50000,Euro,France,Medium
2021,Senior,Full-Time,Data Analyst,80000,United States Dollar,United States,Small
2020,Entry,Full-Time,Machine Learning Engineer,138000,United States Dollar,United States,Small
2021,Mid,Full-Time,Data Engineer,140000,United States Dollar,United States,Large
2021,Senior,Full-Time,Data Analytics Engineer,67000,Euro,Germany,Large
2021,Senior,Full-Time,Lead Data Analyst,170000,United States Dollar,United States,Large
2021,Entry,Full-Time,Data Analyst,80000,United States Dollar,United States,Medium
2020,Mid,Full-Time,Data Scientist,45760,United States Dollar,United States,Small
2021,Mid,Full-Time,BI Data Analyst,100000,United States Dollar,United States,Medium
2021,Senior,Full-Time,Data Scientist,45000,Euro,France,Large
2021,Executive,Full-Time,Head of Data,235000,United States Dollar,United States,Large
2021,Executive,Full-Time,BI Data Analyst,150000,United States Dollar,United States,Large
2020,Executive,Full-Time,Data Engineer,70000,Euro,Spain,Large
2021,Entry,Full-Time,Machine Learning Scientist,225000,United States Dollar,United States,Large
2021,Entry,Full-Time,Data Science Consultant,65000,Euro,Germany,Small
2020,Mid,Full-Time,Machine Learning Infrastructure Engineer,44000,Euro,Portugal,Medium
2021,Senior,Full-Time,Marketing Data Analyst,75000,Euro,Denmark,Large
2021,Senior,Full-Time,Lead Data Engineer,75000,British Pound Sterling,United Kingdom,Small
2021,Senior,Full-Time,Data Engineer,82500,British Pound Sterling,United Kingdom,Medium
2021,Senior,Full-Time,Machine Learning Engineer,80000,Euro,Germany,Large
2021,Entry,Full-Time,Data Engineer,2250000,Indian Rupee,India,Large
2021,Senior,Full-Time,Data Engineer,150000,United States Dollar,United States,Medium
2021,Senior,Full-Time,Data Engineer,115000,United States Dollar,United States,Small
2021,Mid,Full-Time,Research Scientist,235000,Canadian Dollar,Canada,Large
2021,Mid,Full-Time,Data Analyst,37456,British Pound Sterling,United Kingdom,Large
2020,Mid,Full-Time,Data Engineer,106000,United States Dollar,United States,Large
2020,Mid,Full-Time,Data Engineer,88000,British Pound Sterling,United Kingdom,Large
2021,Mid,Full-Time,BI Data Analyst,11000000,Hungarian Forint,United States,Large
2020,Entry,Part-Time,ML Engineer,14000,Euro,Germany,Small
2021,Mid,Full-Time,Computer Vision Software Engineer,81000,Euro,United States,Small
2021,Entry,Full-Time,Computer Vision Software Engineer,70000,United States Dollar,United States,Medium
2020,Mid,Full-Time,Data Scientist,60000,British Pound Sterling,United Kingdom,Small
2021,Mid,Full-Time,Cloud Data Engineer,120000,Singapore Dollar,Singapore,Large
2021,Entry,Full-Time,Data Scientist,2200000,Indian Rupee,India,Large
2021,Senior,Full-Time,Lead Data Engineer,276000,United States Dollar,United States,Large
2020,Senior,Full-Time,Data Engineer,188000,United States Dollar,United States,Large
2021,Senior,Full-Time,Cloud Data Engineer,160000,United States Dollar,United States,Small
2020,Mid,Full-Time,Data Scientist,105000,United States Dollar,United States,Large
2021,Senior,Full-Time,Data Engineer,174000,United States Dollar,United States,Large
2021,Mid,Full-Time,Data Analyst,93000,United States Dollar,United States,Large
2021,Entry,Full-Time,Data Scientist,2100000,Indian Rupee,India,Medium
2021,Senior,Full-Time,Research Scientist,51400,Euro,Portugal,Large
2021,Entry,Full-Time,Data Scientist,90000,United States Dollar,United States,Small
2020,Mid,Full-Time,Data Engineer,61500,Euro,France,Large
2020,Senior,Full-Time,Data Engineer,720000,Mexican Peso,Mexico,Small
2021,Senior,Full-Time,Principal Data Analyst,170000,United States Dollar,United States,Medium
2021,Senior,Full-Time,Data Engineer,70000,British Pound Sterling,United Kingdom,Large
2021,Entry,Full-Time,Data Scientist,31000,Euro,France,Large
2021,Mid,Full-Time,Data Engineer,52500,British Pound Sterling,United Kingdom,Large
2020,Entry,Full-Time,Data Analyst,91000,United States Dollar,United States,Large
2021,Senior,Full-Time,Big Data Architect,125000,Canadian Dollar,Canada,Medium
2021,Senior,Full-Time,Data Scientist,165000,United States Dollar,United States,Large
2021,Mid,Full-Time,Data Analyst,80000,United States Dollar,United States,Large
2021,Senior,Full-Time,Data Scientist,130000,Canadian Dollar,Canada,Large
2021,Entry,Full-Time,Data Engineer,1600000,Indian Rupee,India,Medium
2020,Entry,Full-Time,Research Scientist,42000,United States Dollar,Netherlands,Large
2020,Mid,Full-Time,Lead Data Scientist,115000,United States Dollar,United Arab Emirates,Large
2021,Mid,Full-Time,Research Scientist,80000,Canadian Dollar,Canada,Medium
2020,Senior,Full-Time,Machine Learning Scientist,260000,United States Dollar,Japan,Small
2021,Mid,Full-Time,Head of Data Science,110000,United States Dollar,United States,Small
2021,Mid,Full-Time,Data Architect,180000,United States Dollar,United States,Large
2021,Senior,Full-Time,Data Analyst,200000,United States Dollar,United States,Large
2020,Senior,Full-Time,Big Data Engineer,85000,British Pound Sterling,United Kingdom,Medium
2021,Senior,Full-Time,Data Engineer,200000,United States Dollar,United States,Large
2021,Senior,Full-Time,ML Engineer,256000,United States Dollar,United States,Small
2021,Mid,Full-Time,Data Engineer,110000,United States Dollar,United States,Large
2020,Mid,Full-Time,Data Scientist,70000,Euro,Germany,Large
2021,Entry,Full-Time,Data Engineer,72500,United States Dollar,United States,Large
2021,Senior,Full-Time,Machine Learning Engineer,185000,United States Dollar,United States,Large
2021,Mid,Part-Time,Data Engineer,59000,Euro,Netherlands,Large
2021,Entry,Full-Time,Research Scientist,100000,United States Dollar,China,Large
2021,Mid,Full-Time,Data Engineer,112000,United States Dollar,United States,Large
2020,Senior,Full-Time,Machine Learning Engineer,150000,United States Dollar,United States,Large
2021,Senior,Full-Time,Data Scientist,180000,Turkish Lira,Turkey,Large
2021,Senior,Full-Time,AI Scientist,55000,United States Dollar,Spain,Large
2021,Entry,Full-Time,Data Scientist,58000,United States Dollar,United States,Large
2021,Entry,Full-Time,Data Scientist,100000,United States Dollar,United States,Medium
2021,Senior,Full-Time,Data Scientist,65720,Euro,France,Medium
2021,Entry,Full-Time,Machine Learning Engineer,85000,United States Dollar,Germany,Small
2021,Entry,Full-Time,Data Science Consultant,65000,Euro,Germany,Large
2021,Senior,Contract,Staff Data Scientist,105000,United States Dollar,United States,Medium
2020,Entry,Full-Time,Data Analyst,72000,United States Dollar,United States,Large
2021,Entry,Full-Time,Data Engineer,55000,Euro,Germany,Medium
2021,Mid,Full-Time,Data Engineer,250000,Turkish Lira,Turkey,Medium
2021,Mid,Full-Time,Data Engineer,111775,United States Dollar,United States,Medium
2021,Mid,Full-Time,Data Engineer,93150,United States Dollar,United States,Medium
2021,Senior,Full-Time,Lead Data Engineer,160000,United States Dollar,United States,Small
2021,Mid,Full-Time,Data Scientist,21600,Euro,Germany,Small
2021,Senior,Full-Time,Machine Learning Engineer,4900000,Indian Rupee,India,Large
2021,Mid,Full-Time,Data Scientist,1250000,Indian Rupee,India,Small
2021,Senior,Full-Time,Data Analyst,54000,Euro,Germany,Large
2020,Senior,Full-Time,Lead Data Scientist,190000,United States Dollar,United States,Small
2021,Executive,Full-Time,Director of Data Science,120000,Euro,Germany,Large
2021,Entry,Full-Time,Big Data Engineer,1200000,Indian Rupee,India,Large
2021,Senior,Full-Time,Data Analyst,90000,Canadian Dollar,Canada,Medium
2020,Mid,Full-Time,Data Scientist,11000000,Hungarian Forint,Hungary,Large
2021,Senior,Full-Time,Data Scientist,135000,United States Dollar,United States,Large
2021,Entry,Full-Time,Machine Learning Engineer,21000,Euro,Germany,Medium
2021,Senior,Full-Time,Data Science Manager,4000000,Indian Rupee,United States,Large
2021,Senior,Full-Time,Machine Learning Engineer,1799997,Indian Rupee,India,Large
